fight_idx,bet_side,our_prob,implied_prob,edge,kelly_frac,bet_amount,pnl,bankroll,outcome
5290,B,0.4492114072730444,0.392156862745098,0.05705454452794645,0.02346598202359087,77.60347794382741,120.28539081293252,3427.348264457468,1
5291,B,0.5184157910420905,0.3389830508474576,0.17943274019463284,0.06786238250950856,232.58801891591298,-232.58801891591298,3194.760245541555,0
5292,B,0.40248533145922727,0.2590673575129533,0.14341797394627398,0.04839102967068335,154.597737832721,-154.597737832721,3040.162507708834,0
5293,A,0.3553348155237346,0.23529411764705882,0.12004069787667576,0.03924407430583631,119.30836335434313,-119.30836335434313,2920.8541443544905,0
5294,A,0.5343030977628254,0.3846153846153846,0.14968771314744078,0.06081063346614781,177.6189907804197,-177.6189907804197,2743.235153574071,0
5295,B,0.5110682203988628,0.504950495049505,0.006117725349357839,0.003089451301425713,8.47509141532618,8.308913152280569,2751.5440667263515,1
5296,A,0.4284903534955528,0.33557046979865773,0.09291988369689508,0.03496227947181155,96.20025263989159,190.47650022698534,2942.020566953337,1
5297,A,0.6452407629761066,0.5,0.14524076297610655,0.07262038148805328,213.65065591785012,213.65065591785012,3155.671222871187,1
5298,B,0.43438069710358873,0.2857142857142857,0.14866641138930303,0.05203324398625606,164.1998106800635,410.49952670015887,3566.1707495713463,1
5299,B,0.5593826915002548,0.5575221238938053,0.0018605676064494814,0.0010512206976439633,3.748832503281886,-3.748832503281886,3562.4219170680644,0
5318,A,0.6387751475053016,0.5454545454545454,0.09332060205075621,0.051326331127915924,182.84604693278052,-182.84604693278052,3379.575870135284,0
5319,A,0.43870171118609347,0.24390243902439027,0.1947992721617032,0.06440943676314381,217.6765782937253,-217.6765782937253,3161.8992918415584,0
5320,A,0.31532311147283937,0.18181818181818182,0.13350492965465754,0.04079317295003425,128.9839046626835,-128.9839046626835,3032.915387178875,0
5321,B,0.5702238890720426,0.42553191489361697,0.1446919741784256,0.06296780357764817,190.97602036750612,-190.97602036750612,2841.939366811369,0
5322,A,0.552711677212055,0.48780487804878053,0.06490679916327452,0.03168069959159827,90.03462733748798,94.53635870436236,2936.4757255157315,1
5324,A,0.4284236231660659,0.37037037037037035,0.058053252795695565,0.023050556257114403,67.6873989086512,115.06857814470706,3051.5443036604383,1
5325,B,0.2530149401828613,0.10000000000000009,0.15301494018286121,0.04250415005079479,129.70329696943136,-129.70329696943136,2921.841006691007,0
5327,A,0.5668684717957928,0.5555555555555556,0.011312916240237225,0.006363515385133453,18.593180198992037,14.874544159193631,2936.7155508502005,1
5328,B,0.3530050515450429,0.34482758620689646,0.00817746533814645,0.0031203486158716607,9.163576304304206,-9.163576304304206,2927.5519745458964,0
5329,A,0.5610387192033588,0.425531914893617,0.13550680430974177,0.058970553727387624,172.6393610046785,-172.6393610046785,2754.912613541218,0
5330,B,0.5669436203779654,0.37735849056603765,0.18958512981192777,0.07612130212145582,209.7075353735805,-209.7075353735805,2545.2050781676376,0
5331,B,0.6604507447423185,0.6153846153846154,0.045066129357703044,0.029292984082507002,74.5566518414806,46.59790740092538,2591.802985568563,1
5333,A,0.2901826704662816,0.15384615384615385,0.13633651662012775,0.04028124354685592,104.40104728715559,-104.40104728715559,2487.4019382814076,0
5334,B,0.43431374656238775,0.31746031746031744,0.1168534291020703,0.04280096531064203,106.46320407400627,228.89588875911352,2716.297827040521,1
5336,B,0.5184157910420905,0.4444444444444444,0.07397134659764604,0.03328710596894071,90.41769361190121,113.02211701487651,2829.3199440553976,1
5337,A,0.5643293443979975,0.47619047619047616,0.08813886820752137,0.04206627800813519,119.01895934059587,-119.01895934059587,2710.300984714802,0
5338,B,0.3075817299328636,0.1333333333333333,0.1742483965995303,0.050263960557556824,136.23046179481221,-136.23046179481221,2574.07052291999,0
5339,B,0.43650151056577147,0.19999999999999996,0.2365015105657715,0.07390672205180358,190.2411146791884,-190.2411146791884,2383.8294082408015,0
5340,B,0.6584034671346922,0.5,0.15840346713469222,0.07920173356734611,188.8034216614923,-188.8034216614923,2195.025986579309,0
5341,B,0.6476533737212822,0.5073891625615764,0.14026421115970578,0.07118408716355068,156.25092115492038,151.69992345137896,2346.7259100306883,1
5342,B,0.33424975282931024,0.26315789473684215,0.0710918580924681,0.024120451852801674,56.60408932461741,-56.60408932461741,2290.121820706071,0
5343,B,0.6605632057020345,0.6363636363636364,0.024199569338398175,0.016637203920148717,38.10122373306916,21.77212784746809,2311.8939485535393,1
